 18 1001
Lastname Firstname
NCAR Research Aviation Facility
86738 -1.618843 -165.945129 306.099976
86739 -1.620173 -165.945282 306.250000
86740 -1.621503 -165.945419 306.150024
86741 -1.622833 -165.945587 305.900024
86742 -1.624164 -165.945740 305.549988
86743 -1.625495 -165.945892 305.399994
86744 -1.626825 -165.946045 305.149994
86745 -1.628155 -165.946213 304.700012
86746 -1.629484 -165.946381 304.200012
86747 -1.630812 -165.946533 303.649994
86748 -1.632140 -165.946686 303.099976
86749 -1.633466 -165.946854 302.549988
86750 -1.634791 -165.947021 302.200012
86751 -1.636115 -165.947174 302.100006
86752 -1.637439 -165.947327 302.299988
86753 -1.638763 -165.947495 302.799988
86754 -1.640088 -165.947662 303.549988
86755 -1.641412 -165.947815 304.649994
86756 -1.642735 -165.947983 306.299988
86757 -1.644058 -165.948151 308.700012
86758 -1.645379 -165.948303 312.049988
86759 -1.646700 -165.948486 316.100006
86760 -1.648020 -165.948639 320.549988
86761 -1.649340 -165.948822 325.599976
86762 -1.650660 -165.948975 331.399994
86763 -1.651981 -165.949158 338.149994
86764 -1.653303 -165.949310 345.950012
86765 -1.654627 -165.949493 354.700012
86766 -1.655952 -165.949677 364.099976
86767 -1.657281 -165.949844 373.700012
86768 -1.658612 -165.950043 383.049988
86769 -1.659946 -165.950226 391.850006
86770 -1.661283 -165.950439 400.250000
86771 -1.662622 -165.950653 408.200012
86772 -1.663962 -165.950882 415.750000
86773 -1.665302 -165.951126 423.200012
86774 -1.666641 -165.951385 430.849976
86775 -1.667978 -165.951660 438.849976
86776 -1.669314 -165.951950 446.700012
86777 -1.670648 -165.952255 454.200012
86778 -1.671979 -165.952560 461.500000
86779 -1.673305 -165.952881 468.950012
86780 -1.674625 -165.953217 476.950012
86781 -1.675938 -165.953568 485.400024
86782 -1.677245 -165.953918 494.150024
86783 -1.678545 -165.954285 502.799988
86784 -1.679838 -165.954651 510.950012
86785 -1.681126 -165.955017 518.700012
86786 -1.682407 -165.955383 526.250000
86787 -1.683682 -165.955765 533.700012
86788 -1.684951 -165.956146 541.200012
86789 -1.686212 -165.956512 548.799988
86790 -1.687466 -165.956879 556.449951
86791 -1.688713 -165.957260 564.199951
86792 -1.689953 -165.957626 571.949951
86793 -1.691188 -165.958008 579.699951
86794 -1.692415 -165.958374 587.650024
86795 -1.693636 -165.958740 595.800049
86796 -1.694852 -165.959106 603.950012
86797 -1.696062 -165.959473 612.099976
86798 -1.697268 -165.959839 620.099976
86799 -1.698470 -165.960205 627.900024
86800 -1.699669 -165.960571 635.549988
86801 -1.700866 -165.960922 643.000000
86802 -1.702059 -165.961273 650.450012
86803 -1.703251 -165.961639 658.000000
86804 -1.704442 -165.962006 666.099976
86805 -1.705631 -165.962341 674.800049
86806 -1.706819 -165.962708 683.550049
86807 -1.708007 -165.963074 692.099976
86808 -1.709194 -165.963409 700.400024
86809 -1.710382 -165.963776 708.549988
86810 -1.711571 -165.964111 716.799988
86811 -1.712759 -165.964478 725.250000
86812 -1.713948 -165.964828 733.849976
86813 -1.715136 -165.965179 742.150024
86814 -1.716325 -165.965546 750.199951
86815 -1.717514 -165.965881 758.250000
86816 -1.718703 -165.966248 766.250000
86817 -1.719890 -165.966599 774.250000
86818 -1.721076 -165.966980 782.150024
86819 -1.722259 -165.967346 789.849976
86820 -1.723440 -165.967743 797.400024
86821 -1.724620 -165.968124 805.200012
86822 -1.725798 -165.968521 813.050049
86823 -1.726975 -165.968918 820.950012
86824 -1.728152 -165.969315 828.900024
86825 -1.729328 -165.969727 836.849976
86826 -1.730505 -165.970123 844.900024
86827 -1.731682 -165.970520 852.900024
86828 -1.732859 -165.970932 860.950012
86829 -1.734037 -165.971344 868.950012
86830 -1.735214 -165.971741 876.950012
86831 -1.736392 -165.972137 885.150024
86832 -1.737571 -165.972565 893.449951
86833 -1.738748 -165.972961 901.799988
86834 -1.739926 -165.973389 910.150024
86835 -1.741105 -165.973785 918.299988
86836 -1.742285 -165.974213 926.250000
86837 -1.743466 -165.974640 934.200012
86838 -1.744648 -165.975037 942.599976
86839 -1.745831 -165.975464 950.849976
86840 -1.747017 -165.975861 958.900024
86841 -1.748203 -165.976288 967.000000
86842 -1.749388 -165.976715 974.900024
86843 -1.750576 -165.977142 982.800049
86844 -1.751764 -165.977554 990.599976
86845 -1.752952 -165.977982 998.450012
86846 -1.754143 -165.978409 1006.450012
86847 -1.755333 -165.978836 1014.750000
86848 -1.756524 -165.979263 1023.200012
86849 -1.757717 -165.979691 1031.550049
86850 -1.758911 -165.980103 1039.899902
86851 -1.760107 -165.980530 1048.149902
86852 -1.761303 -165.980957 1056.250000
86853 -1.762500 -165.981384 1064.250000
86854 -1.763698 -165.981812 1072.250000
86855 -1.764896 -165.982254 1080.350098
86856 -1.766094 -165.982681 1088.550049
86857 -1.767293 -165.983124 1096.800049
86858 -1.768492 -165.983551 1104.900024
86859 -1.769692 -165.983978 1112.850098
86860 -1.770892 -165.984406 1120.650024
86861 -1.772092 -165.984848 1128.400024
86862 -1.773292 -165.985291 1136.150024
86863 -1.774492 -165.985718 1143.900024
86864 -1.775692 -165.986145 1151.800049
86865 -1.776892 -165.986588 1159.900024
86866 -1.778093 -165.987030 1168.199951
86867 -1.779294 -165.987457 1176.650024
86868 -1.780495 -165.987885 1185.000000
86869 -1.781696 -165.988342 1192.949951
86870 -1.782897 -165.988770 1200.500000
86871 -1.784099 -165.989197 1207.899902
86872 -1.785302 -165.989655 1215.550049
86873 -1.786504 -165.990082 1223.650024
86874 -1.787707 -165.990509 1232.000000
86875 -1.788909 -165.990952 1240.449951
86876 -1.790112 -165.991394 1249.000000
86877 -1.791317 -165.991821 1257.400024
86878 -1.792521 -165.992249 1265.699951
86879 -1.793726 -165.992691 1273.949951
86880 -1.794930 -165.993134 1282.050049
86881 -1.796134 -165.993561 1290.149902
86882 -1.797338 -165.993988 1298.250000
86883 -1.798540 -165.994431 1306.250000
86884 -1.799742 -165.994858 1314.199951
86885 -1.800945 -165.995300 1322.149902
86886 -1.802147 -165.995728 1330.050049
86887 -1.803347 -165.996155 1337.949951
86888 -1.804548 -165.996597 1345.800049
86889 -1.805746 -165.997025 1353.649902
86890 -1.806944 -165.997467 1361.550049
86891 -1.808142 -165.997894 1369.550049
86892 -1.809338 -165.998322 1377.699951
86893 -1.810534 -165.998749 1385.900024
86894 -1.811728 -165.999176 1394.099976
86895 -1.812922 -165.999619 1402.349976
86896 -1.814114 -166.000046 1410.599976
86897 -1.815306 -166.000488 1418.800049
86898 -1.816497 -166.000916 1426.949951
86899 -1.817687 -166.001358 1435.000000
86900 -1.818877 -166.001801 1442.900024
86901 -1.820066 -166.002228 1450.650024
86902 -1.821254 -166.002655 1458.349976
86903 -1.822443 -166.003113 1466.199951
86904 -1.823630 -166.003540 1474.199951
86905 -1.824817 -166.003998 1482.199951
86906 -1.826004 -166.004425 1490.250000
86907 -1.827190 -166.004883 1498.400024
86908 -1.828376 -166.005325 1506.500000
86909 -1.829561 -166.005768 1514.550049
86910 -1.830746 -166.006226 1522.649902
86911 -1.831932 -166.006683 1530.699951
86912 -1.833117 -166.007126 1538.750000
86913 -1.834303 -166.007584 1546.850098
86914 -1.835490 -166.008026 1554.900024
86915 -1.836678 -166.008484 1563.000000
86916 -1.837866 -166.008942 1571.149902
86917 -1.839055 -166.009399 1579.300049
86918 -1.840245 -166.009842 1587.400024
86919 -1.841436 -166.010300 1595.500000
86920 -1.842628 -166.010742 1603.649902
86921 -1.843822 -166.011200 1611.750000
86922 -1.845016 -166.011658 1619.800049
86923 -1.846211 -166.012115 1627.850098
86924 -1.847407 -166.012558 1635.850098
86925 -1.848604 -166.013016 1643.750000
86926 -1.849802 -166.013458 1651.699951
86927 -1.851002 -166.013916 1659.699951
86928 -1.852202 -166.014374 1667.750000
86929 -1.853403 -166.014832 1675.850098
86930 -1.854607 -166.015289 1684.000000
86931 -1.855810 -166.015747 1692.199951
86932 -1.857015 -166.016205 1700.449951
86933 -1.858222 -166.016663 1708.750000
86934 -1.859429 -166.017120 1716.900024
86935 -1.860638 -166.017578 1724.949951
86936 -1.861849 -166.018051 1733.050049
86937 -1.863062 -166.018509 1741.199951
86938 -1.864276 -166.018982 1749.400024
86939 -1.865492 -166.019440 1757.650024
86940 -1.866709 -166.019897 1765.900024
86941 -1.867928 -166.020370 1774.150024
86942 -1.869147 -166.020844 1782.400024
86943 -1.870368 -166.021301 1790.550049
86944 -1.871591 -166.021790 1798.699951
86945 -1.872816 -166.022247 1806.949951
86946 -1.874042 -166.022705 1815.199951
86947 -1.875270 -166.023193 1823.350098
86948 -1.876500 -166.023651 1831.449951
86949 -1.877731 -166.024124 1839.550049
86950 -1.878963 -166.024597 1847.750000
86951 -1.880196 -166.025055 1856.000000
86952 -1.881430 -166.025528 1864.250000
86953 -1.882664 -166.026001 1872.550049
86954 -1.883900 -166.026459 1880.849976
86955 -1.885137 -166.026932 1889.050049
86956 -1.886373 -166.027405 1897.149902
86957 -1.887611 -166.027863 1905.250000
86958 -1.888850 -166.028320 1913.300049
86959 -1.890089 -166.028809 1921.199951
86960 -1.891328 -166.029266 1929.000000
86961 -1.892568 -166.029724 1936.850098
86962 -1.893809 -166.030182 1944.750000
86963 -1.895051 -166.030655 1952.750000
86964 -1.896292 -166.031128 1960.800049
86965 -1.897534 -166.031586 1968.900024
86966 -1.898776 -166.032043 1977.050049
86967 -1.900018 -166.032516 1985.199951
86968 -1.901262 -166.032974 1993.400024
86969 -1.902506 -166.033432 2001.650024
86970 -1.903750 -166.033905 2009.900024
86971 -1.904994 -166.034363 2018.099976
86972 -1.906238 -166.034821 2026.349976
86973 -1.907483 -166.035294 2034.550049
86974 -1.908728 -166.035767 2042.699951
86975 -1.909973 -166.036224 2050.800049
86976 -1.911217 -166.036713 2058.850098
86977 -1.912462 -166.037170 2066.899902
86978 -1.913708 -166.037659 2074.899902
86979 -1.914954 -166.038116 2082.899902
86980 -1.916200 -166.038605 2090.949951
86981 -1.917447 -166.039063 2099.050049
86982 -1.918694 -166.039551 2107.149902
86983 -1.919942 -166.040024 2115.350098
86984 -1.921191 -166.040497 2123.600098
86985 -1.922439 -166.040985 2131.799805
86986 -1.923688 -166.041443 2140.049805
86987 -1.924938 -166.041931 2148.250000
86988 -1.926188 -166.042419 2156.450195
86989 -1.927439 -166.042877 2164.750000
86990 -1.928691 -166.043365 2173.049805
86991 -1.929942 -166.043854 2181.350098
86992 -1.931194 -166.044312 2189.649902
86993 -1.932447 -166.044800 2197.899902
86994 -1.933700 -166.045288 2206.000000
86995 -1.934953 -166.045746 2214.050049
86996 -1.936207 -166.046234 2222.100098
86997 -1.937461 -166.046692 2230.100098
86998 -1.938716 -166.047180 2238.149902
86999 -1.939970 -166.047653 2246.149902
87000 -1.941224 -166.048126 2254.000000
87001 -1.942480 -166.048615 2261.850098
87002 -1.943736 -166.049072 2269.800049
87003 -1.944992 -166.049561 2277.850098
87004 -1.946249 -166.050018 2286.000000
87005 -1.947508 -166.050507 2294.200195
87006 -1.948766 -166.050964 2302.450195
87007 -1.950025 -166.051453 2310.750000
87008 -1.951285 -166.051910 2319.100098
87009 -1.952545 -166.052399 2327.450195
87010 -1.953806 -166.052887 2335.750000
87011 -1.955068 -166.053360 2344.000000
87012 -1.956332 -166.053833 2352.200195
87013 -1.957595 -166.054321 2360.450195
87014 -1.958859 -166.054810 2368.600098
87015 -1.960125 -166.055283 2376.600098
87016 -1.961391 -166.055771 2384.700195
87017 -1.962657 -166.056244 2392.750000
87018 -1.963926 -166.056732 2400.649902
87019 -1.965194 -166.057220 2408.600098
87020 -1.966462 -166.057709 2416.600098
87021 -1.967731 -166.058197 2424.649902
87022 -1.969000 -166.058685 2432.799805
87023 -1.970271 -166.059174 2441.000000
87024 -1.971542 -166.059662 2449.250000
87025 -1.972815 -166.060150 2457.549805
87026 -1.974088 -166.060638 2465.850098
87027 -1.975363 -166.061127 2474.149902
87028 -1.976638 -166.061615 2482.450195
87029 -1.977915 -166.062103 2490.700195
87030 -1.979192 -166.062592 2498.899902
87031 -1.980472 -166.063080 2507.100098
87032 -1.981751 -166.063583 2515.250000
87033 -1.983029 -166.064072 2523.350098
87034 -1.984308 -166.064560 2531.299805
87035 -1.985585 -166.065063 2539.000000
87036 -1.986861 -166.065552 2546.649902
87037 -1.988135 -166.066040 2554.350098
87038 -1.989406 -166.066528 2562.199951
87039 -1.990673 -166.067017 2570.149902
87040 -1.991936 -166.067505 2578.050049
87041 -1.993195 -166.067993 2585.949951
87042 -1.994450 -166.068466 2593.750000
87043 -1.995701 -166.068939 2601.500000
87044 -1.996948 -166.069427 2609.199951
87045 -1.998189 -166.069916 2616.800049
87046 -1.999425 -166.070374 2624.450195
87047 -2.000657 -166.070862 2632.149902
87048 -2.001885 -166.071320 2639.949951
87049 -2.003109 -166.071808 2647.850098
87050 -2.004328 -166.072266 2655.700195
87051 -2.005543 -166.072723 2663.600098
87052 -2.006755 -166.073196 2671.550049
87053 -2.007963 -166.073654 2679.500000
87054 -2.009169 -166.074097 2687.600098
87055 -2.010372 -166.074554 2695.899902
87056 -2.011573 -166.075012 2704.300049
87057 -2.012772 -166.075470 2712.800049
87058 -2.013968 -166.075928 2721.350098
87059 -2.015164 -166.076370 2729.800049
87060 -2.016357 -166.076813 2738.250000
87061 -2.017548 -166.077271 2746.649902
87062 -2.018735 -166.077728 2754.850098
87063 -2.019919 -166.078156 2762.850098
87064 -2.021101 -166.078613 2770.700195
87065 -2.022280 -166.079071 2778.450195
87066 -2.023456 -166.079514 2786.200195
87067 -2.024629 -166.079956 2794.100098
87068 -2.025800 -166.080414 2802.200195
87069 -2.026968 -166.080872 2810.399902
87070 -2.028135 -166.081329 2818.649902
87071 -2.029301 -166.081772 2826.950195
87072 -2.030465 -166.082230 2835.250000
87073 -2.031629 -166.082672 2843.500000
87074 -2.032793 -166.083130 2851.750000
87075 -2.033955 -166.083588 2860.000000
87076 -2.035118 -166.084045 2868.149902
87077 -2.036279 -166.084488 2876.250000
87078 -2.037441 -166.084946 2884.350098
87079 -2.038602 -166.085403 2892.500000
87080 -2.039763 -166.085861 2900.700195
87081 -2.040924 -166.086319 2908.850098
87082 -2.042086 -166.086761 2916.949951
87083 -2.043247 -166.087219 2925.000000
87084 -2.044410 -166.087677 2933.000000
87085 -2.045573 -166.088135 2941.100098
87086 -2.046737 -166.088593 2949.299805
87087 -2.047901 -166.089035 2957.500000
87088 -2.049066 -166.089493 2965.700195
87089 -2.050232 -166.089935 2973.850098
87090 -2.051398 -166.090393 2981.949951
87091 -2.052566 -166.090851 2990.000000
87092 -2.053734 -166.091309 2998.050049
87093 -2.054904 -166.091751 3006.050049
87094 -2.056076 -166.092194 3014.000000
87095 -2.057248 -166.092651 3022.000000
87096 -2.058423 -166.093109 3030.050049
87097 -2.059598 -166.093536 3038.149902
87098 -2.060776 -166.093994 3046.199951
87099 -2.061954 -166.094452 3054.299805
87100 -2.063134 -166.094910 3062.549805
87101 -2.064316 -166.095352 3070.850098
87102 -2.065498 -166.095810 3079.149902
87103 -2.066683 -166.096268 3087.450195
87104 -2.067868 -166.096710 3095.750000
87105 -2.069054 -166.097168 3104.000000
87106 -2.070242 -166.097626 3112.250000
87107 -2.071432 -166.098083 3120.500000
87108 -2.072623 -166.098541 3128.700195
87109 -2.073814 -166.098999 3136.899902
87110 -2.075006 -166.099457 3145.050049
87111 -2.076200 -166.099915 3153.200195
87112 -2.077394 -166.100372 3161.399902
87113 -2.078588 -166.100830 3169.649902
87114 -2.079783 -166.101303 3178.000000
87115 -2.080979 -166.101761 3186.399902
87116 -2.082175 -166.102219 3194.850098
87117 -2.083371 -166.102692 3203.300049
87118 -2.084567 -166.103149 3211.699951
87119 -2.085763 -166.103607 3220.000000
87120 -2.086958 -166.104080 3228.200195
87121 -2.088154 -166.104538 3236.300049
87122 -2.089350 -166.105011 3244.250000
87123 -2.090546 -166.105469 3252.149902
87124 -2.091742 -166.105927 3260.000000
87125 -2.092937 -166.106415 3267.850098
87126 -2.094132 -166.106873 3275.750000
87127 -2.095327 -166.107330 3283.699951
87128 -2.096523 -166.107819 3291.750000
87129 -2.097719 -166.108276 3299.850098
87130 -2.098915 -166.108734 3307.949951
87131 -2.100112 -166.109192 3316.100098
87132 -2.101311 -166.109665 3324.299805
87133 -2.102509 -166.110138 3332.449951
87134 -2.103708 -166.110596 3340.600098
87135 -2.104908 -166.111053 3348.750000
87136 -2.106107 -166.111526 3356.899902
87137 -2.107307 -166.111984 3365.000000
87138 -2.108509 -166.112457 3373.050049
87139 -2.109712 -166.112915 3381.100098
87140 -2.110916 -166.113373 3389.149902
87141 -2.112121 -166.113831 3397.199951
87142 -2.113327 -166.114288 3405.250000
87143 -2.114534 -166.114761 3413.450195
87144 -2.115744 -166.115204 3421.700195
87145 -2.116956 -166.115662 3429.950195
87146 -2.118168 -166.116119 3438.250000
87147 -2.119382 -166.116577 3446.549805
87148 -2.120598 -166.117035 3454.850098
87149 -2.121816 -166.117493 3463.149902
87150 -2.123035 -166.117935 3471.399902
87151 -2.124255 -166.118393 3479.600098
87152 -2.125476 -166.118851 3487.799805
87153 -2.126698 -166.119308 3496.000000
87154 -2.127923 -166.119751 3504.250000
87155 -2.129148 -166.120209 3512.649902
87156 -2.130373 -166.120667 3521.149902
87157 -2.131598 -166.121124 3529.549805
87158 -2.132826 -166.121582 3537.899902
87159 -2.134055 -166.122040 3546.200195
87160 -2.135284 -166.122498 3554.399902
87161 -2.136514 -166.122955 3562.550049
87162 -2.137745 -166.123413 3570.649902
87163 -2.138976 -166.123856 3578.750000
87164 -2.140208 -166.124313 3586.850098
87165 -2.141439 -166.124771 3594.949951
87166 -2.142671 -166.125229 3603.050049
87167 -2.143903 -166.125687 3611.149902
87168 -2.145137 -166.126144 3619.149902
87169 -2.146371 -166.126602 3627.100098
87170 -2.147606 -166.127060 3635.100098
87171 -2.148841 -166.127518 3643.149902
87172 -2.150076 -166.127975 3651.299805
87173 -2.151313 -166.128433 3659.500000
87174 -2.152551 -166.128891 3667.750000
87175 -2.153789 -166.129349 3676.149902
87176 -2.155028 -166.129807 3684.699951
87177 -2.156269 -166.130264 3693.300049
87178 -2.157511 -166.130722 3701.850098
87179 -2.158754 -166.131180 3710.300049
87180 -2.159999 -166.131638 3718.649902
87181 -2.161244 -166.132080 3726.950195
87182 -2.162491 -166.132538 3735.250000
87183 -2.163739 -166.132996 3743.500000
87184 -2.164988 -166.133453 3751.649902
87185 -2.166237 -166.133911 3759.799805
87186 -2.167487 -166.134354 3767.899902
87187 -2.168736 -166.134811 3775.949951
87188 -2.169987 -166.135254 3784.100098
87189 -2.171239 -166.135712 3792.250000
87190 -2.172491 -166.136169 3800.399902
87191 -2.173743 -166.136627 3808.550049
87192 -2.174995 -166.137085 3816.600098
87193 -2.176249 -166.137527 3824.649902
87194 -2.177502 -166.137985 3832.699951
87195 -2.178756 -166.138443 3840.799805
87196 -2.180011 -166.138901 3848.899902
